user_id,archetype,signup_date,assigned_professor,timer_experiment,question_experiment,notification_experiment,total_events,last_active_date,total_sessions,avg_session_duration_sec,funnel_max_stage,days_active,quiz_attempts,quiz_pass_rate
u_00201,power_user,2025-01-11,prof_013,timer,5_questions,no_notification,258,2025-04-01,55,39037.490909090906,7,62,27.0,1.0
u_00202,power_user,2025-01-05,prof_002,timer,5_questions,no_notification,342,2025-04-01,74,31351.14864864865,7,78,38.0,0.7631578947368421
u_00203,power_user,2025-01-13,prof_015,timer,3_questions,no_notification,358,2025-03-31,60,54519.183333333334,7,68,43.0,0.9534883720930233
u_00204,power_user,2025-01-13,prof_018,timer,5_questions,no_notification,347,2025-04-02,63,52225.87301587302,7,70,38.0,0.9473684210526315
u_00205,power_user,2025-01-01,prof_016,timer,3_questions,notification,436,2025-03-31,79,57456.63291139241,7,84,49.0,0.9183673469387755
u_00206,power_user,2025-01-05,prof_006,no_timer,3_questions,no_notification,439,2025-04-02,77,42217.4025974026,7,81,51.0,0.8627450980392157
u_00207,power_user,2025-01-11,prof_003,timer,3_questions,no_notification,353,2025-04-01,60,63776.03333333333,7,68,42.0,1.0
u_00208,power_user,2025-01-07,prof_004,timer,5_questions,no_notification,397,2025-03-31,70,52874.47142857143,7,75,48.0,0.9166666666666666
u_00209,power_user,2025-01-07,prof_017,no_timer,5_questions,no_notification,279,2025-03-31,63,33126.23809523809,7,66,28.0,0.9285714285714286
u_00210,power_user,2025-01-08,prof_016,timer,5_questions,notification,451,2025-04-01,80,54753.5,7,82,55.0,0.9272727272727272
u_00211,power_user,2025-01-12,prof_013,timer,3_questions,notification,421,2025-04-01,72,53409.569444444445,7,75,49.0,0.9183673469387755
u_00212,power_user,2025-01-11,prof_009,no_timer,5_questions,no_notification,307,2025-03-31,64,32577.296875,7,68,35.0,0.8
u_00213,power_user,2025-01-06,prof_001,no_timer,5_questions,no_notification,312,2025-03-28,56,43703.517857142855,7,62,34.0,0.9411764705882353
u_00214,power_user,2025-01-07,prof_005,no_timer,5_questions,no_notification,373,2025-04-01,68,50938.617647058825,7,74,44.0,0.9090909090909091
u_00215,power_user,2025-01-04,prof_011,no_timer,5_questions,no_notification,267,2025-04-01,60,43898.85,7,65,31.0,0.9354838709677419
u_00216,power_user,2025-01-13,prof_007,timer,5_questions,notification,362,2025-03-31,66,42850.30303030303,7,73,44.0,0.8863636363636364
u_00217,power_user,2025-01-11,prof_014,timer,5_questions,no_notification,292,2025-03-29,56,43457.0,7,62,33.0,0.9696969696969697
u_00218,power_user,2025-01-11,prof_013,no_timer,3_questions,no_notification,353,2025-03-30,59,52044.779661016946,7,66,42.0,0.9523809523809523
u_00219,power_user,2025-01-02,prof_002,timer,5_questions,notification,462,2025-03-31,78,52675.55128205128,7,81,55.0,0.9272727272727272
u_00220,power_user,2025-01-08,prof_015,timer,5_questions,notification,391,2025-04-02,77,43283.792207792205,7,82,43.0,0.9534883720930233
u_00221,power_user,2025-01-07,prof_005,no_timer,3_questions,notification,410,2025-04-01,72,54231.958333333336,7,78,48.0,0.9375
u_00222,power_user,2025-01-09,prof_016,no_timer,5_questions,no_notification,335,2025-03-31,60,41911.05,7,70,40.0,0.75
u_00223,power_user,2025-01-12,prof_003,no_timer,5_questions,no_notification,316,2025-03-31,63,36344.31746031746,7,66,34.0,0.9117647058823529
u_00224,power_user,2025-01-11,prof_016,timer,3_questions,notification,475,2025-04-01,77,61200.493506493505,7,79,60.0,0.9833333333333333
u_00225,power_user,2025-01-06,prof_010,timer,3_questions,no_notification,387,2025-04-02,66,58148.378787878784,7,79,47.0,0.9574468085106383
u_00226,power_user,2025-01-08,prof_004,timer,5_questions,notification,421,2025-03-31,72,57757.666666666664,7,74,51.0,0.9411764705882353
u_00227,power_user,2025-01-06,prof_010,timer,3_questions,no_notification,440,2025-03-31,72,55116.458333333336,7,79,54.0,0.8888888888888888
u_00228,power_user,2025-01-12,prof_002,no_timer,5_questions,no_notification,288,2025-04-01,61,37208.67213114754,7,68,30.0,0.9333333333333333
u_00229,power_user,2025-01-07,prof_014,timer,3_questions,no_notification,423,2025-04-01,67,65925.3880597015,7,77,56.0,0.9821428571428571
u_00230,power_user,2025-01-02,prof_019,timer,3_questions,notification,478,2025-04-02,81,54398.79012345679,7,85,58.0,0.8793103448275862
u_00231,power_user,2025-01-09,prof_003,no_timer,3_questions,no_notification,388,2025-03-31,66,57497.454545454544,7,71,48.0,0.8333333333333334
u_00232,power_user,2025-01-02,prof_019,timer,3_questions,no_notification,466,2025-04-02,78,59786.64102564102,7,81,57.0,0.9122807017543859
u_00233,power_user,2025-01-11,prof_009,no_timer,5_questions,notification,406,2025-03-31,66,68838.84848484848,7,72,52.0,0.9038461538461539
u_00234,power_user,2025-01-03,prof_015,no_timer,3_questions,notification,484,2025-03-31,80,63704.1375,7,82,61.0,0.9180327868852459
u_00235,power_user,2025-01-09,prof_015,no_timer,5_questions,no_notification,339,2025-03-31,60,45585.1,7,68,40.0,0.925
u_00236,power_user,2025-01-07,prof_009,no_timer,5_questions,notification,326,2025-03-31,74,28475.77027027027,7,78,32.0,0.8125
u_00237,power_user,2025-01-03,prof_013,no_timer,3_questions,notification,513,2025-04-02,82,64961.0243902439,7,86,66.0,0.9090909090909091
u_00238,power_user,2025-01-10,prof_013,no_timer,5_questions,no_notification,369,2025-04-02,65,47257.29230769231,7,70,43.0,0.7674418604651163
u_00239,power_user,2025-01-04,prof_001,no_timer,5_questions,notification,463,2025-04-01,77,56932.181818181816,7,84,59.0,0.9661016949152542
u_00240,power_user,2025-01-10,prof_019,timer,5_questions,no_notification,388,2025-03-31,64,51491.109375,7,72,47.0,0.9574468085106383
u_00241,power_user,2025-01-03,prof_008,no_timer,3_questions,notification,435,2025-04-01,79,48505.556962025315,7,84,50.0,0.9
u_00242,power_user,2025-01-05,prof_020,no_timer,3_questions,notification,449,2025-04-02,74,68103.94594594595,7,80,57.0,0.8947368421052632
u_00243,power_user,2025-01-07,prof_002,no_timer,5_questions,notification,420,2025-03-31,73,52622.479452054795,7,76,50.0,0.84
u_00244,power_user,2025-01-06,prof_019,no_timer,3_questions,notification,412,2025-04-01,76,45050.57894736842,7,79,44.0,0.8863636363636364
u_00245,power_user,2025-01-08,prof_010,no_timer,5_questions,notification,430,2025-04-02,72,54617.541666666664,7,75,55.0,0.8545454545454545
u_00246,power_user,2025-01-09,prof_007,timer,5_questions,no_notification,345,2025-04-01,57,53572.15789473684,7,68,42.0,0.9761904761904762
u_00247,power_user,2025-01-13,prof_006,no_timer,5_questions,no_notification,296,2025-03-31,57,37526.28070175439,7,63,34.0,0.8235294117647058
u_00248,power_user,2025-01-10,prof_011,timer,5_questions,notification,370,2025-03-31,71,53366.08450704225,7,73,43.0,0.9534883720930233
u_00249,power_user,2025-01-08,prof_005,timer,5_questions,no_notification,431,2025-03-31,73,45160.78082191781,7,77,51.0,0.9215686274509803
u_00250,power_user,2025-01-09,prof_003,no_timer,3_questions,no_notification,304,2025-03-30,51,60398.294117647056,7,60,37.0,0.972972972972973
u_00251,power_user,2025-01-08,prof_018,timer,5_questions,no_notification,429,2025-03-31,73,66419.39726027397,7,78,52.0,0.9423076923076923
u_00252,power_user,2025-01-13,prof_009,no_timer,5_questions,notification,401,2025-03-31,72,47703.77777777778,7,74,47.0,0.9361702127659575
u_00253,power_user,2025-01-03,prof_008,no_timer,3_questions,no_notification,423,2025-03-28,73,43966.34246575343,7,75,51.0,0.8431372549019608
u_00254,power_user,2025-01-14,prof_020,timer,3_questions,no_notification,290,2025-04-01,50,57705.08,7,59,33.0,0.9393939393939394
u_00255,power_user,2025-01-14,prof_010,no_timer,3_questions,notification,420,2025-04-01,67,63405.92537313433,7,73,55.0,0.8363636363636363
u_00256,power_user,2025-01-11,prof_002,timer,5_questions,no_notification,376,2025-03-31,69,49582.82608695652,7,73,43.0,0.9534883720930233
u_00257,power_user,2025-01-10,prof_004,timer,3_questions,notification,424,2025-03-31,72,56737.52777777778,7,76,50.0,0.98
u_00258,power_user,2025-01-13,prof_013,no_timer,5_questions,no_notification,373,2025-03-31,67,58136.835820895525,7,70,45.0,0.8888888888888888
u_00259,power_user,2025-01-07,prof_019,timer,5_questions,notification,423,2025-03-31,75,53304.18666666667,7,79,51.0,0.9803921568627451
u_00260,power_user,2025-01-01,prof_016,no_timer,5_questions,notification,506,2025-03-31,83,55946.02409638554,7,86,65.0,0.8461538461538461
u_00261,power_user,2025-01-05,prof_012,timer,5_questions,no_notification,440,2025-03-31,72,54663.84722222222,7,79,55.0,0.9454545454545454
u_00262,power_user,2025-01-06,prof_008,no_timer,3_questions,no_notification,357,2025-04-02,61,46985.96721311475,7,67,44.0,0.75
u_00263,power_user,2025-01-11,prof_018,no_timer,3_questions,no_notification,327,2025-03-31,58,41638.379310344826,7,65,37.0,0.8918918918918919
u_00264,power_user,2025-01-06,prof_009,timer,3_questions,no_notification,363,2025-04-01,60,63323.96666666667,7,71,44.0,0.9318181818181818
u_00265,power_user,2025-01-07,prof_003,timer,3_questions,notification,388,2025-03-31,71,57050.971830985916,7,78,42.0,0.9761904761904762
u_00266,power_user,2025-01-09,prof_011,timer,3_questions,notification,432,2025-04-01,75,55183.933333333334,7,80,50.0,0.98
u_00267,power_user,2025-01-11,prof_003,timer,3_questions,notification,413,2025-04-01,70,71208.65714285715,7,76,50.0,1.0
u_00268,power_user,2025-01-03,prof_011,timer,3_questions,no_notification,418,2025-04-02,68,59074.16176470588,7,80,53.0,0.9245283018867925
u_00269,power_user,2025-01-12,prof_005,timer,5_questions,notification,320,2025-04-01,58,53264.379310344826,7,66,37.0,0.9459459459459459
u_00270,power_user,2025-01-12,prof_004,timer,3_questions,notification,413,2025-03-31,71,56310.366197183095,7,77,47.0,1.0
u_00271,power_user,2025-01-04,prof_012,timer,5_questions,notification,466,2025-04-02,80,65349.3375,7,83,54.0,0.9629629629629629
u_00272,power_user,2025-01-05,prof_006,no_timer,3_questions,notification,447,2025-04-01,79,50772.77215189873,7,83,54.0,0.8888888888888888
u_00273,power_user,2025-01-10,prof_014,timer,3_questions,no_notification,418,2025-03-31,72,54401.59722222222,7,77,47.0,0.9361702127659575
u_00274,power_user,2025-01-09,prof_015,no_timer,3_questions,no_notification,371,2025-04-02,61,58777.737704918036,7,66,46.0,0.9347826086956522
u_00275,power_user,2025-01-07,prof_017,timer,3_questions,no_notification,437,2025-03-31,71,63821.49295774648,7,79,54.0,1.0
u_00276,power_user,2025-01-06,prof_015,timer,3_questions,no_notification,346,2025-03-31,60,57713.73333333333,7,65,39.0,0.9743589743589743
u_00277,power_user,2025-01-07,prof_013,no_timer,3_questions,no_notification,443,2025-03-31,72,72180.33333333333,7,75,57.0,0.9122807017543859
u_00278,power_user,2025-01-10,prof_015,timer,3_questions,no_notification,363,2025-03-29,62,53146.854838709674,7,69,45.0,0.8888888888888888
u_00279,power_user,2025-01-01,prof_020,timer,3_questions,notification,464,2025-04-01,81,51237.91358024691,7,87,53.0,0.9433962264150944
u_00280,power_user,2025-01-12,prof_009,no_timer,5_questions,no_notification,384,2025-04-01,64,58098.125,7,74,49.0,0.8979591836734694
u_00281,power_user,2025-01-07,prof_015,no_timer,3_questions,notification,475,2025-04-02,74,79892.86486486487,7,81,63.0,0.9206349206349206
u_00282,power_user,2025-01-07,prof_018,timer,5_questions,no_notification,345,2025-04-02,60,70972.98333333334,7,73,42.0,1.0
u_00283,power_user,2025-01-07,prof_008,no_timer,5_questions,no_notification,398,2025-04-02,66,61196.80303030303,7,75,49.0,1.0
u_00284,power_user,2025-01-14,prof_013,no_timer,3_questions,no_notification,347,2025-03-31,58,66313.60344827586,7,66,42.0,0.9047619047619048
u_00285,power_user,2025-01-10,prof_014,no_timer,5_questions,no_notification,357,2025-04-02,68,42669.05882352941,7,74,42.0,0.9523809523809523
u_00286,power_user,2025-01-07,prof_005,no_timer,3_questions,notification,459,2025-04-01,76,63968.98684210526,7,80,56.0,0.9285714285714286
u_00287,power_user,2025-01-09,prof_003,timer,5_questions,notification,393,2025-03-31,72,57639.291666666664,7,76,47.0,1.0
u_00288,power_user,2025-01-01,prof_012,timer,3_questions,no_notification,408,2025-04-02,68,58119.17647058824,7,78,50.0,0.94
u_00289,power_user,2025-01-08,prof_004,no_timer,5_questions,no_notification,347,2025-04-02,60,46007.26666666667,7,66,42.0,0.7142857142857143
u_00290,power_user,2025-01-03,prof_002,no_timer,5_questions,no_notification,271,2025-04-01,57,39649.649122807015,7,64,30.0,0.8666666666666667
u_00291,power_user,2025-01-04,prof_004,timer,3_questions,no_notification,404,2025-04-01,66,63886.07575757576,7,74,50.0,0.94
u_00292,power_user,2025-01-10,prof_008,timer,5_questions,no_notification,331,2025-04-01,64,44970.125,7,72,38.0,0.9736842105263158
u_00293,power_user,2025-01-12,prof_004,no_timer,3_questions,no_notification,365,2025-04-01,64,53557.390625,7,70,43.0,0.8837209302325582
u_00294,power_user,2025-01-03,prof_018,timer,5_questions,notification,404,2025-04-02,76,44155.01315789474,7,82,41.0,0.9512195121951219
u_00295,power_user,2025-01-06,prof_006,no_timer,5_questions,no_notification,372,2025-03-31,69,49559.17391304348,7,77,42.0,0.8571428571428571
u_00296,power_user,2025-01-12,prof_012,timer,3_questions,notification,431,2025-03-31,71,52724.84507042253,7,75,53.0,0.8867924528301887
u_00297,power_user,2025-01-05,prof_019,no_timer,3_questions,notification,426,2025-04-01,72,58578.5,7,82,51.0,0.9607843137254902
u_00298,power_user,2025-01-14,prof_001,timer,3_questions,no_notification,391,2025-03-31,66,64970.121212121216,7,69,47.0,0.9148936170212766
u_00299,power_user,2025-01-11,prof_014,no_timer,5_questions,notification,389,2025-04-01,71,43848.15492957747,7,75,42.0,0.8809523809523809
u_00300,power_user,2025-01-01,prof_012,no_timer,5_questions,notification,421,2025-03-31,80,40802.7,7,87,46.0,0.8913043478260869
u_00301,power_user,2025-01-14,prof_002,timer,3_questions,notification,406,2025-03-31,67,59198.86567164179,7,74,51.0,0.9411764705882353
u_00302,power_user,2025-01-05,prof_003,no_timer,5_questions,no_notification,425,2025-03-31,72,64426.15277777778,7,77,56.0,0.875
u_00303,power_user,2025-01-01,prof_016,no_timer,5_questions,no_notification,420,2025-03-31,67,62558.0,7,73,53.0,0.9811320754716981
u_00304,power_user,2025-01-13,prof_007,timer,5_questions,no_notification,318,2025-04-02,57,67145.31578947368,7,68,37.0,0.972972972972973
u_00305,power_user,2025-01-02,prof_004,no_timer,5_questions,no_notification,387,2025-04-02,70,49197.21428571428,7,79,49.0,0.7959183673469388
u_00306,power_user,2025-01-14,prof_002,timer,5_questions,notification,417,2025-04-01,66,73160.0303030303,7,73,54.0,0.9814814814814815
u_00307,power_user,2025-01-07,prof_001,timer,5_questions,notification,413,2025-03-31,72,58660.958333333336,7,78,48.0,1.0
u_00308,power_user,2025-01-09,prof_005,no_timer,5_questions,no_notification,290,2025-04-01,55,39403.836363636365,7,63,35.0,0.7714285714285715
u_00309,power_user,2025-01-12,prof_004,timer,5_questions,no_notification,428,2025-04-01,70,68584.04285714286,7,76,54.0,0.9629629629629629
u_00310,power_user,2025-01-12,prof_006,timer,5_questions,notification,305,2025-03-31,67,29986.0,7,68,31.0,0.8387096774193549
u_00311,power_user,2025-01-05,prof_017,no_timer,3_questions,no_notification,359,2025-03-31,61,50530.80327868852,7,70,46.0,0.7391304347826086
u_00312,power_user,2025-01-12,prof_002,no_timer,3_questions,no_notification,323,2025-03-31,53,57402.11320754717,7,65,40.0,0.875
u_00313,power_user,2025-01-07,prof_003,no_timer,5_questions,no_notification,248,2025-04-02,59,26710.15254237288,7,67,25.0,0.76
u_00314,power_user,2025-01-07,prof_014,no_timer,3_questions,no_notification,318,2025-04-01,54,56647.7962962963,7,64,38.0,0.8947368421052632
u_00315,power_user,2025-01-05,prof_001,no_timer,3_questions,no_notification,393,2025-04-01,64,52974.609375,7,70,51.0,0.7843137254901961
u_00316,power_user,2025-01-04,prof_012,timer,5_questions,notification,385,2025-04-01,80,48319.5125,7,82,40.0,1.0
u_00317,power_user,2025-01-03,prof_008,no_timer,5_questions,notification,371,2025-03-31,74,54384.81081081081,7,80,42.0,0.9761904761904762
u_00318,power_user,2025-01-13,prof_013,no_timer,5_questions,notification,435,2025-03-31,72,69839.75,7,75,57.0,0.9298245614035088
u_00319,power_user,2025-01-12,prof_011,timer,3_questions,notification,431,2025-04-01,72,61248.11111111111,7,74,54.0,0.8333333333333334
u_00320,power_user,2025-01-06,prof_017,timer,5_questions,no_notification,426,2025-03-31,70,66029.57142857143,7,77,52.0,1.0
u_00321,power_user,2025-01-03,prof_005,timer,3_questions,notification,444,2025-03-31,73,58956.46575342466,7,80,56.0,0.9642857142857143
u_00322,power_user,2025-01-03,prof_009,timer,3_questions,notification,491,2025-03-31,81,60965.71604938272,7,85,62.0,0.9516129032258065
u_00323,power_user,2025-01-03,prof_003,timer,5_questions,no_notification,346,2025-04-01,60,62322.38333333333,7,72,40.0,1.0
u_00324,power_user,2025-01-10,prof_019,no_timer,5_questions,no_notification,456,2025-04-01,74,69153.41891891892,7,79,60.0,0.9166666666666666
u_00325,power_user,2025-01-01,prof_005,no_timer,3_questions,no_notification,398,2025-04-02,71,49741.957746478874,7,74,44.0,0.8636363636363636
u_00326,power_user,2025-01-10,prof_015,no_timer,5_questions,notification,388,2025-03-31,66,49017.469696969696,7,72,48.0,0.8125
u_00327,power_user,2025-01-05,prof_012,timer,5_questions,no_notification,352,2025-03-31,62,57550.58064516129,7,69,39.0,0.9743589743589743
u_00328,power_user,2025-01-10,prof_015,timer,3_questions,no_notification,376,2025-04-01,64,50640.953125,7,68,45.0,0.9555555555555556
u_00329,power_user,2025-01-11,prof_010,timer,3_questions,no_notification,355,2025-04-01,59,62406.83050847457,7,69,44.0,0.9545454545454546
u_00330,power_user,2025-01-04,prof_015,timer,5_questions,notification,409,2025-04-01,76,54081.40789473684,7,83,48.0,0.9375
u_00331,power_user,2025-01-03,prof_011,no_timer,3_questions,notification,466,2025-03-31,78,71068.42307692308,7,83,58.0,0.9137931034482759
u_00332,power_user,2025-01-02,prof_015,timer,5_questions,notification,467,2025-03-31,79,64830.9746835443,7,85,58.0,0.9310344827586207
u_00333,power_user,2025-01-11,prof_017,timer,3_questions,notification,414,2025-03-30,72,57334.430555555555,7,74,49.0,0.9795918367346939
u_00334,power_user,2025-01-13,prof_015,no_timer,3_questions,no_notification,372,2025-04-02,64,56144.546875,7,69,44.0,0.9318181818181818
